,fluxes,reduced_costs
ACACT4r_num1,0.0,-19805.620511506568
SUCCt2_2pp_num1,0.0,77.776143607054
SUCFUMtpp_num1,0.0,0.0
HSDy_num1,0.0,271.80476632676977
CYSTL_num1,0.0,-10.957901728905085
ACMAMUT,0.0,-124.06349662869528
SHSL1,0.05353861885874467,-406.2475565675036
SSALy_num1,0.0,-284.41289942607006
SUCptspp,0.0,394.9177625954589
SULabcpp_num1,0.0,133.40515830660655
TSULabcpp_num1,0.0,-2.0000000000000284
TARTRt7pp,0.0,2.0
EX_dad_2_e,0.0,16913.302357262604
EX_ser__D_e,0.0,1344.5594719037072
DDGALK,0.0,-109.31674744266186
EX_gam6p_e,0.0,4462.084764681381
EX_15dap_e,0.0,0.0
AB6PGH_num1,0.0,99.5346175199684
EX_ocdcea_e,0.0,53288.87224810198
EX_cynt_e,0.0,-2.0
EX_galctn__D_e,0.0,0.0
AMALT1,0.0,-122.0095073683612
EX_glyb_e,0.0,0.0
AHGDx,0.0,76.10587084940084
MLTP2,0.0,612.0985585619026
TAURabcpp,0.0,-2.0000000000000284
THMDt2pp_copy1_num1,0.0,-2.0000000000000284
3HCINNMH,0.0,-392.8487835446822
BSORx,0.0,366.27699285454037
PACCOAL,0.0,-204.91541609662747
NMNt7pp,0.0,63713.00687872302
EX_ca2_e,0.0,2.0
EX_so3_e,0.0,0.0
GLUtex_num1,0.0,-2.0
Kt2pp_num1,0.06789874428010302,-2.0
GLYtex_num1,0.0,2.0
GP4GH,0.0,-255.0667135127187
GLYALDtex_num1,0.0,-2.0
AKGt2rpp,0.0,-2.0000000000000284
ACGAMT,0.0,22100.923929845238
XYLt2pp,0.0,-2.0
EX_ascb__L_e,0.0,-2.0
GLYBtex_num1,0.0,0.0
GLYCtex_num1,0.0,2.0
GLYC3Ptex_num1,0.0,-2.0
GLYCLTtex_num1,0.0,2.0
GTPtex_num1,0.0,2.0
GUAtex,0.0,-2.0
Htex_num1,0.0,2.0
EX_ala_B_e,0.0,10724.206029893925
EX_agm_e,0.0,3855.4614038479613
EX_minohp_e,0.0,-2.0
EX_ppt_e,0.0,207.20026722627446
EX_hxa_e,0.0,4220.432754742995
H2tex_num1,0.0,-2.0
H2Otex_num1,0.0,2.0
AADDGT,0.0,-17.34568494625367
FACOAL160t2pp_num1,0.0,-129.19965546853973
FACOAL180t2pp_num1,0.0,-272.1642331431906
SPODMpp,0.0,-145.48430292587162
EX_lyx__L_e,0.0,-2.0
EX_acmum_e,0.0,8859.292887139629
EX_dca_e,0.0,34732.328750843415
EX_all__D_e,0.0,0.0
NO3R1bpp,0.0,319.38155128361973
O2tpp,8.399586499374628,-2.0
EX_octa_e,0.0,15238.246860372601
PHYTSpp,0.0,167.73411395435443
EX_gbbtn_e,0.0,0.0
PPTHpp,0.0,-3.405315626002192
PYRt2rpp,0.0,2.0
NO3R2pp_num1,0.0,-16.196267703649475
EX_xylu__L_e,0.0,-2.0
EX_gdp_e,0.0,-2.0
EX_gtp_e,0.0,-2.0
NTP3pp,0.0,858.1501655336006
NO3R2bpp,0.0,550.71977379057
THMabcpp,0.0,-2.0000000000900684
THMDt2pp_copy2,0.0,-2.000000000000057
THRabcpp,0.0,137.40515830660655
TREptspp,0.0,296.5089537638881
THD2pp,0.0,71.9729067659099
TMAOR1pp_num1,0.0,415.6696095147102
TMAOR2pp_num1,0.0,510.9213284831494
XANtpp,0.0,-2.0
DAPtex_num1,0.0,-2.0
TRPt2rpp_num1,0.0,-2.0000000000000284
TYRt2rpp_num1,0.0,-2.0000000000000284
EX_tma_e,0.0,-2.0
URIt2pp_copy1_num1,0.0,-2.0000000000000284
URIt2pp_copy2,0.0,-2.000000000000057
VALabcpp,0.0,133.40515830660655
12PPDStex_num1,0.0,2.0
DDGLCNtex_num1,0.0,-2.0
XTSNt2rpp,0.0,-2.0000000000000284
XYLabcpp,0.0,133.40515830660655
GMHEPK,0.0,-7.951845116265787
XYLUt2pp,0.0,-2.0
THRt4pp,0.0,-2.0
GALURtex_num1,0.0,-2.0
GTPCI,0.00023271459490550894,-754937.3814175869
FDMO,0.0,-1504.964311720728
FEOXAMabcpp,0.0,-2.0000000000000284
EX_fruur_e,0.0,221.32768580103271
GALtex_num1,0.0,2.0
CBL1abcpp,0.0,31249.62578787425
EX_malttr_e,0.0,-2.0
ACACt2pp,0.0,-2.0
ACGAptspp_num1,0.0,-1.9999999999995808
ACMANAptspp,0.0,-1.9999999999995808
ACNAMt2pp,0.0,-2.0000000000000284
GALCTtex_num1,0.0,2.0
GALCTNtex_num1,0.0,0.0
GALTtex_num1,0.0,2.0
EX_cbi_e,0.0,0.0
CHOLD,0.0,1711.8422017517278
TRE6PS,0.0,3466.370643207233
DRPA,0.0,3628.381551399471
TKT2_num1,0.0,-2.449041788641466
EX_arbtn_fe3_e,0.0,-2.0
UDCPDP_num1,0.0,-93.50310944905442
EX_cpgn_e,0.0,-2.0
EX_ch4_e,0.0,0.0
FEENTERabcpp,0.0,-2.0000000000000284
EX_adocbl_e,0.0,0.0
FECRMabcpp,0.0,-2.0000000000000284
TREH,0.0,-284.7647165936398
GAMtex_num1,0.0,-2.0
GBBTNtex_num1,0.0,0.0
ATPS4rpp_num1,0.0,-8.693765860321207
INDOLEtex_num1,0.0,2.0
ARBt2rpp,0.0,-2.0
CYTK1,0.06296269031641243,-27.07905887861307
DAPabcpp,0.0,-2.0000000000000284
L_LACtex_num1,0.0,-2.0
ACt4pp,0.0018105821621571278,-2.0
ADEt2rpp_num1,0.0,1.9999999999999432
CO2tpp,0.0,2.0
DHAtpp,0.0,2.0
DMSOR1pp,0.0,153.78813140058935
ARGabcpp_num1,0.0,129.40515830660655
ADNt2pp_copy1_num1,0.0,-2.0000000000000284
ADNt2pp_copy2,0.0,-2.000000000000057
ALAabcpp,0.0,177.2932301101336
ALLabcpp,0.0,628.6388552005374
ALLTNt2rpp,0.0,-2.0
ARBabcpp,0.0,133.40515830660655
ARGAGMt7pp,0.0,2.0
ASCBptspp,0.0,-2.000000000000007
CYTK2,0.0,105.33346054498907
ASNt2rpp,0.0,-2.0000000000000284
ASPabcpp,0.0,173.2932301101336
ASPt2pp,0.0,37.888071803527
ECOAH8_num1,0.0,909.9899425670737
GLCDpp_num1,0.0,46.05532574361594
GUAtpp_num1,0.0,-2.0
ASPt2_2pp,0.0,77.776143607054
HYD2pp_num1,0.0,176.951812131239
GK1,0.08460793047783938,-29.32565329676072
HYXNtpp_num1,0.0,2.0
NACtpp,0.0,-2.0
ASPt2_3pp_num1,0.0,117.664215410581
HIStex_num1,0.0,-2.0
FE3DCITabcpp,0.0,-2.0000000000000284
HXAtex_num1,0.0,-2.0
HACD1_num1,0.0,9.3873688649565
HYXNtex_num1,0.0,2.0
IDONtex_num1,0.0,2.0
ILEtex_num1,0.0,-2.0
INSTtex_num1,0.0,-2.0
INStex,0.0,-2.0
Ktex_num1,0.06789874428010302,-2.0
CPGNtonex,0.0,-2.0
GLCRtex_num1,0.0,0.0
GLCNtex_num1,0.0,2.0
GLCURtex_num1,0.0,-2.0
GLNtex_num1,0.0,-2.0
O2tex_num1,8.399586499374628,-2.0
EX_ppa_e,0.0,0.0
HACD2_num1,0.0,9.313118934742363
OCTAtex_num1,0.0,-2.0
D_LACtex_num1,0.0,2.0
NTD8pp_num1,0.0,-97.12404786953812
ORNtex_num1,0.0,-2.0
FRULYStex_num1,0.0,-2.0
MALTtexi,0.0,-2.0
ECOAH5_num1,0.0,585.0071144710528
DHFS,0.00023271459490550894,-4803.696901792682
CITt7pp,0.0,-2.0
CRNt7pp,0.0,-2.0
EX_ni2_e,0.0,2.0
GLCtex_copy1,10.000000000013705,-2.0
EX_no_e,0.0,-2.0
CHLabcpp,0.0,217.18130191366066
DGSNt2pp,0.0,-1.999999999999119
FE3DCITtonex,0.0,-2.0000000000000284
DINSt2pp,0.0,-2.0000000000000284
DURIt2pp_num1,0.0,-2.0000000000000284
FE2abcpp,0.0,173.2932301101336
FRUptspp,0.0,168.06755500107715
FUCtpp,0.0,-2.0
EX_fad_e,0.0,0.0
GALCTt2rpp_num1,0.0,2.0
GALt2pp,0.0,-2.0000000000000284
ASPtex_num1,0.0,-2.0
ABUTt2pp,0.0,-5.684341886080802e-14
FUMt2_2pp,0.0,77.776143607054
FUMt2_3pp_num1,0.0,117.664215410581
PHEtex_num1,0.0,-2.0
FEENTERtonex,0.0,316.5615509836649
CSNt2pp,0.0,-2.0000000000000284
CYNTt2pp,0.0,-2.0
CYSabcpp,0.0,-2.0000000000000284
SBTptspp,0.0,-2.000000000000007
PItex_num1,0.33554244324873606,-2.0
TREHpp,0.0,115.41907060341457
CYTBDpp_num1,0.0,244.34107759728465
CYTDt2pp_copy1_num1,0.0,-2.0
CYTDt2pp_copy2,0.0,-2.0
DADNt2pp_num1,0.0,-1.999999999999119
DCYTt2pp_num1,0.0,-2.0000000000000284
CYTBD2pp,0.0,194.91377836076848
ACGAMK,0.0,-134.76652534971802
ACALDtpp,0.0,-2.0
ACt2rpp,0.0,2.0
DDGLCNt2rpp,0.0,-1.9999999999999716
RMNtex_num1,0.0,2.0
EX_meoh_e,6.957088039028349e-07,-2.0
EX_fe3dcit_e,0.0,1734.0630390742485
EX_fe3hox_e,0.0,-2.0
EX_fecrm_e,0.0,-2.0
EX_feenter_e,0.0,-2.0
EX_feoxam_e,0.0,-2.0
MALTTRtexi,0.0,276.4508527002156
MALTTTRtexi,0.0,-2.0
MALTPTtexi,0.0,-2.0
METS_num1,0.0,-2618.6542885513863
ASPO3,0.0,-442.05115188713023
ASPO5,0.0,-310.92239289475583
ASPO4,0.0,-201.84068353309422
EX_3amp_e,0.0,13628.983931640321
EX_3gmp_e,0.0,15736.61797243309
EX_3ump_e,0.0,3981.769998693238
ASPO6,0.000792412327646102,-351.42140433864085
EX_cu2_e,0.0,2.0
LCTStex_num1,0.0,-2.0
LEUtex_num1,0.0,-2.0
LYStex_num1,0.0,-2.0
EX_glyc__R_e,0.0,23.51554563795844
EX_eca4colipa_e,0.0,0.0
GLYOX3,0.0,298.34002795493404
FDMO3,0.0,-740.8223183806376
LYXtex_num1,0.0,-2.0
MANtex_num1,0.0,-2.0
MAN6Ptex_num1,0.0,-2.0
FDMO4,0.0,-982.3634200737988
CYSabc2pp,0.0,352.5864602202691
BUTSO3abcpp_num1,0.0,-2.0000000000000284
ETHSO3abcpp,0.0,-2.0000000000000284
MELIBtex_num1,0.0,-2.0
DMSOtex_num1,0.0,0.0
DURItex,0.0,-2.0
EX_mal__D_e,0.0,0.0
FRUtex_num1,0.0,-2.0
FUCtex_num1,0.0,-2.0
EX_sel_e,0.0,2.0
EX_hg2_e,0.0,0.0
O16GLCT1,0.0,-136.87774090614087
O16AP2pp,0.0,-556.979061289283
O16AP3pp,0.0,-421.09806456032675
FUMtex_num1,0.0,2.0
ACACT5r_num1,0.0,148.15068925358355
O16A4Lpp,0.0,-190.69593648711452
PRASCSi,0.15576711406743116,-564.7930755458101
MALTATr,0.0,1192.710864202818
DHBSH,0.0,-2.0
MALDDH,0.0,-165.9465514282519
FE2tex_num1,0.005586889549741715,-2.0
NMNtex_num1,0.0,-2.0
ENTERES,0.0,-363.38731814968025
NO2tex_num1,0.0,-2.0
TRSARr_num1,0.0,99.26565137520998
DHPS2,0.00023271459490550894,-7448.426128912576
FEOXAMUtex,0.0,-2.0
ARBTNtpp,0.0,402.3376945907189
MTHFC,0.3059226409225839,-23.886044879135653
ARBTNtex,0.0,-2.0
MTHFD,0.3059226409225839,-23.886044879080146
LYXI,0.0,348.4052548736406
BUTt2rpp,0.0,-2.0
CADVtpp,0.0,18443.20113404297
QULNS,0.000792412327646102,-4046.00176370089
23CAMPtex_num1,0.0,-2.0
23CCMPtex_num1,0.0,-2.0
23CUMPtex_num1,0.0,-2.0
23CGMPtex_num1,0.0,-2.0
3AMPtex_num1,0.0,-2.0
3CMPtex_num1,0.0,-2.0
LADGMDH,0.0,623.3450380721997
ALKP,0.0,674.08397456464
GDPtex_num1,0.0,-2.0
EX_cobalt2_e,0.0,2.0
ALAGLUE,0.0,-43.32669350420224
FEENTERtpp,0.0,39.888071803527
TMAtex_num1,0.0,-2.0
EX_pheme_e,0.0,0.0
TMAOtex_num1,0.0,-2.0
TREtex_num1,0.0,2.0
L_LACD3_num1,0.0,246.6801377119013
FEENTERtex,0.0,39.888071803527
FE3HOXUtpp,0.0,-2.0
FEOXAMUtpp,0.0,-2.0
FECRMUtpp,0.0,358.4496227871919
FE3HOXR2,0.0,192.4929372019359
L_LACD2_num1,0.0,15.608275933258419
ACACT6r_num1,0.0,-7776.977644053055
TRPtex_num1,0.0,-2.0
PTRCt2pp_num1,0.0,-2.0000000000000284
GGGABAH,0.0,-2.8437323546240805
PNTOtex_num1,0.0,-2.0
FRULYSK,0.0,-95.00312908292656
FDMO6,0.0,-1508.4148133331155
TSULtex_num1,0.0,0.0
TYRtex_num1,0.0,-2.0
URAtex_num1,0.0,-2.0
UREAtex_num1,0.0,2.0
URItex,0.0,-2.0
SULFACabcpp,0.0,451.1873387287687
ETHSO3tex_num1,0.0,-2.0
BUTSO3tex_num1,0.0,-2.0
LIPOtex_num1,0.0,0.0
CYANSTpp,0.0,102.875507769232
VALtex_num1,0.0,-2.0
XANtex_num1,0.0,-2.0
MCPST,0.0,-235.20913908205873
XYLtex_num1,0.0,-2.0
PPPNtex_num1,0.0,-2.0
ABUTtex_num1,0.0,2.0
FORtppi_num1,0.0,41.888071803527
PHEMEabcpp,0.0,922643.8020432347
METSOX1abcpp,0.0,-2.000000000000938
PPTtex_num1,0.0,-2.0
GALBDtex_num1,0.0,-2.0
LIPAHT2ex,0.0,-2.0
DATPHs,0.0,1600.6715412079575
GLCTR1,0.0,-190.7480119149955
LIPAabcpp,0.0,306414.1038012742
LIPAHTex,0.0,53139.56744072658
LIPACabcpp,0.0,-1103.2271128326274
ECAP1pp,0.0,-224.5299388009007
PTRCtex_num1,0.0,-2.0
UDCPDPpp_num1,0.0,-61.041087261226494
GGGABADr,0.0,-228.78898865370326
EX_mso3_e,0.0,-2.0
EX_23camp_e,0.0,13411.009958537845
EX_23cgmp_e,0.0,15449.743719224613
EX_23cump_e,0.0,3744.0710863369673
ECAP2pp,0.0,-107.21623081323924
ECA4OALpp,0.0,-414.4590227728477
FE3Ri,0.0,214.62454458263153
FE3HOXR3,0.0,-1.9999999996981614
FEENTERR1,0.0,-1.9999999998490807
NODOy,0.0,-3.1079443789586207
PYRtex_num1,0.0,2.0
GALM2pp,0.0,-65.50422876222501
CU1abcpp,0.0,173.2932301101336
HG2abcpp,0.0,175.2932301101336
FEENTERR3,0.0,-1.9999999998490807
SULFACtex_num1,0.0,-2.0
EX_sulfac_e,0.0,-2.0
EX_butso3_e,0.0,668.2343579988421
GLCTR3,0.0,-242.5193270427158
HEPT4,0.0,-57.31969629103517
EX_ethso3_e,0.0,886.9010402268661
DSERtex_num1,0.0,-2.0
LA4NTpp,0.0,-182.5282087700907
NODOx,0.0,-113.20675036999913
SERtex_num1,0.0,-2.0
NOtex_num1,0.0,-2.0
NOtpp,0.0,-2.0
NHFRBO,0.0,425.35313076409693
N2Otpp,0.0,0.0
N2Otex_num1,0.0,0.0
CRNt8pp,0.0,0.0
CRNt2rpp,0.0,2.0
CRNDt2rpp,0.0,2.0
CTBTt2rpp,0.0,-2.0000000000000284
42A12BOOXpp,0.0,921.4689178149183
TYROXDApp,0.0,920.9118589279472
PACALDt2rpp,0.0,-2.0
PEAMNtex_num1,0.0,-2.0
PACALDtex_num1,0.0,-2.0
LIPOt2pp,0.0,39.888071803527
AGM4PA,0.0,-91.46450565736086
RNDR3b_num1,0.0,221.13240226533435
RNDR4b_num1,0.0,-116.09942587207479
ACGAL1Ptex_num1,0.0,-2.0
ACGALtex_num1,0.0,2.0
GLCUR1Ptex_num1,0.0,2.0
UDPGLCURtex_num1,0.0,-2.0
UDPGALPpp,0.0,-354.8121267631691
UACGAMPpp,0.0,-458.2712124485081
UACGALPpp,0.0,-386.6254694200193
UGLCURPpp,0.0,-372.89132957205715
FEROpp_num1,0.0,518.0533145909362
ISETACabcpp_num1,0.0,509270.0814035986
ISETACtex_num1,0.0,2.0
GUR1PPpp,0.0,-2.0
UDPGtex_num1,0.0,-2.0
ACGAL1PPpp,0.0,-2.0
UDPGALtex_num1,0.0,-2.0
ACGAM1Ptex_num1,0.0,-2.0
UACGAMtex_num1,0.0,-2.0
UDPACGALtex_num1,0.0,-2.0
AM4PCP,0.0,-55.95719034960899
AM3PA,0.0,28.071786842767324
UM4PCP,0.0,-317.3230915393215
CBLAT,0.0,337.3279270970561
NTRIR4pp,0.0,-17.600753481153333
NTRIR3pp,0.0,515.8637100456333
INOSTt4pp,0.0,296.9828105717349
PHEMEtiex,0.0,0.0
AGM3PA,0.0,-76.26248360719183
CYANtex_num1,0.0,0.0
SO3tex_num1,0.0,0.0
TCYNTtex_num1,0.0,0.0
ACANTHAT,0.0,-404.4931260703597
METSOX2abcpp,0.0,-2.000000000000938
METSOX1tex_num1,0.0,-2.0
METSOX2tex_num1,0.0,-2.0
3UMPtex_num1,0.0,-2.0
MSO3abcpp,0.0,-2.0000000000000284
MSO3tex_num1,0.0,2.0
FECRMR1,0.0,-1.9999999998490807
FECRMR2,0.0,192.4929372019359
TDP,0.0,7604.506412214135
3PEPTabcpp_num1,0.0,980.0090573451771
4PEPTabcpp_num1,0.0,602.7302031094632
3GMPtex_num1,0.0,-2.0
FALDtpp,0.0,2.0
EX_tym_e,0.0,-2.0
AGM3Pt2pp,0.0,80.06202581266001
SO4tex_num1,0.08759669549940596,-2.0
AGM4Pt2pp,0.0,-125.7389066273818
AGMt2pp,0.0,-138.38153201911976
FECRMexs,0.0,4.0
ARBTNR1,0.0,-1.9999999998490807
ARBTNR2,0.0,192.4929372019359
METSOXR1_num1,0.0,284.7371068917728
METSOXR2_num1,0.0,-61.832734100313246
DAPAL,0.0,209.60355693221018
AMPTASECG_num1,0.0,83.62245490775877
EX_imp_e,0.0,11990.96540880029
DOPAtex_num1,0.0,2.0
4HOXPACDtex_num1,0.0,-2.0
ARBTNR3,0.0,-1.9999999996981614
ARBTNexs,0.0,2.0
FEOXAMexs,0.0,4.0
LACZpp,0.0,-342.62780811226594
SPMDtex_num1,0.0,0.0
GPDDA1pp,0.0,-192.99361973572445
GPDDA5pp,0.0,-252.52518113646863
ETHAtex_num1,0.0,2.0
G3PStex_num1,0.0,-2.0
FEOXAMR1,0.0,7.729867769707084
FEOXAMR2,0.0,361.7784704587647
FEOXAMR3,0.0,-47.68604097965914
PTHRpp_num1,0.0,-381.28591072995664
FEENTERR2,0.0,192.4929372019359
FLVR_num1,0.0,215.67230628878502
SUCCtex_num1,0.0,-2.0
FE3HOXR1,0.0,-1.9999999998490807
FEENTERexs,0.0,4.0
SUCRtex_num1,0.0,2.0
FE3HOXexs,0.0,4.0
FECRMR3,0.0,-1.9999999996981614
FDMO2,0.0,-614.4182963630537
LALGP,0.0,-42.11204373298608
AGM4PApp_num1,0.0,-112.2398520339575
ARABDI,0.0,395.4564675493025
AGt3,0.0,41.888071803527
CD2t3pp_num1,0.0,39.888071803527
ZNabcpp,0.0,173.2932301101336
SKMt2pp,0.0,-2.0000000000000284
FE2t2pp,0.0,37.888071803527
GLYC2Ptex_num1,0.0,2.0
PSERtex_num1,0.0,-2.0
TARTRtex_num1,0.0,-2.0
R5Ptex_num1,0.0,-2.0
THRPtex_num1,0.0,-2.0
TYRPtex_num1,0.0,-2.0
R5PPpp_num1,0.0,377.8877076391706
PSP_Lpp_num1,0.0,-353.88577855201834
TYRPpp,0.0,-960.6473503880657
R1PK,0.0,197.80422740534954
PAPSR2_num1,0.0,315.45025707983575
GRXR_num1,0.0,52.82565266014535
RNDR1b_num1,0.0,623.5156939367816
R15BPK,0.0,-103.6180316652717
Kabcpp_num1,0.0,133.40515830660655
RNDR2b_num1,0.0,566.872188397143
TAURtex_num1,0.0,2.0
FACOAE181,0.0,2291.4957243998415
FACOAE160,0.0,766.2497614982185
FACOAE140,0.0,-178.74053002420717
LEUabcpp_num1,0.0,133.40515830660655
L_LACt2rpp_num1,0.0,-2.0
MALt2_2pp,0.0,75.776143607054
CPGNR1,0.0,-1.9999999998490807
CPGNR2,0.0,192.4929372019359
THRtex_num1,0.0,-2.0
CPGNR3,0.0,-1.9999999996981614
CPGNUtpp,0.0,-2.0
CPGNUtex,0.0,39.888071803527
MALt2_3pp_num1,0.0,115.664215410581
MALTabcpp,0.0,139.20869539105655
MALTHXabcpp,0.0,-1.999999999999119
MALTPTabcpp,0.0,241.6543285110019
AAMYL,0.0,-213.1264428060326
AAMYLpp,0.0,-135.66516390965373
MALTTRabcpp,0.0,-2.0000000000000284
THMDtex_num1,0.0,-2.0
MALTTTRabcpp,0.0,44.23537504794143
MAN6Pt6_2pp,0.0,-2.0
FACOAL80t2pp_num1,0.0,13.63635882936751
PPGPPDP,0.0,-78.57957318153603
CPGNabcpp,0.0,358.44962278719134
CPGNexs,0.0,4.0
MANGLYCptspp,0.0,-2.000000000000007
MELIBt2pp_num1,0.0,-2.0000000000000284
CBIuabcpp,0.0,175.2932301101336
METabcpp,0.0,-2.000000000000938
CITtex_num1,0.0,-2.0
ACGAtex_num1,0.0,-2.0
DDCAtexi,0.0,-2.0
TTDCAtexi,0.0,-2.0
HDCAtexi,0.0,-2.0
GUACYC,0.0,1103.417058912799
EX_fe3hox_un_e,0.0,0.0
GGPTRCS,0.0,7425.470858251216
EX_23dappa_e,0.0,-2.0
RMNtpp,0.0,-2.0
23PDE2pp,0.0,-119.84945617813537
23PDE4pp,0.0,-130.3814157191814
23PDE9pp,0.0,-144.43712660423898
SERt4pp,0.0,-2.0
METDtex_num1,0.0,0.0
SUCCt2_3pp_num1,0.0,117.664215410581
MNLptspp_num1,0.0,127.34851685278431
NAt3_1p5pp,0.0,47.888071803527
ATPHs,0.0,3867.447601849808
SARCOX,0.0,-198.34922320577647
GTPHs,0.0,2623.668811816462
MN6PP_num1,0.0,402.55332116626823
NAt3_2pp,0.0,43.888071803527
NH4tpp_num1,3.7567979734511336,-2.0
3KGK,0.0,-208.21399444109196
METtex_num1,0.0,-2.0
EX_cd2_e,0.0,0.0
F6PP_num1,0.0,465.53484714513115
NMNPtpp,0.0,-2.0
NO2t2rpp_num1,0.0,2.0
NO3t7pp_num1,0.0,-2.0
ORNabcpp,0.0,131.40515830660655
PIuabcpp,0.0,133.40515830660837
PNTOt4pp,0.0,-2.0
FRULYSDG,0.0,-975.0073838285953
METDabcpp,0.0,175.2932301101336
GDPMNH,0.0,-30.73979034007607
FACOAL60t2pp_num1,0.0,3047.4489944123557
IDONt2rpp,0.0,2.0
ILEabcpp,0.0,133.40515830660837
INDOLEt2pp,0.0,-1.9999999999999716
INSt2pp_num1,0.0,-2.0000000000000284
PROabcpp,0.0,137.40515830660655
PROt2rpp_num1,0.0,1.9999999999999432
MNLtex_num1,0.0,-2.0
PROt4pp,0.0,-2.0
PTRCabcpp_num1,0.0,133.40515830660655
LYXt2pp,0.0,-2.0
GDPDPK_num1,0.0,744.390285591091
OCDCAtexi,0.0,323.4020885483951
OCDCEAtexi,0.0,-2.0
ASNNpp,0.0,791.2791440238173
GLUNpp,0.0,1577.6406134612282
G6Ptex_num1,0.0,-2.0
NTD12_num1,0.0,-140.97717523236156
TUNGSabcpp,0.0,175.2932301101336
NAtex_num1,0.0,-2.0
MOBDabcpp_num1,2.434980813659922e-06,-2.0000000000000284
MOBDtex_num1,2.434980813659922e-06,-2.0
NI2uabcpp_num1,0.0,173.2932301101336
FECRMtonex,0.0,-2.0
ARBTNtonex,0.0,-2.0
ADOCBLabcpp,0.0,16232.864282258251
EX_enter_e,0.0,0.0
EX_fecrm_un_e,0.0,0.0
EX_cgly_e,0.0,10664.417736275676
NI2tex_num1,0.00011235697183030783,-2.0
NTD10pp_num1,0.0,-92.52406403266104
NTD1pp_num1,0.0,-296.8639813260861
EX_chtbs_e,0.0,0.0
EX_gmp_e,0.0,15458.120880317882
NTD2pp_num1,0.0,-187.29405697603738
NACtex_num1,0.0,-2.0
NTD3pp_num1,0.0,-314.2515987601446
NTD4pp_num1,0.0,-93.43692580039078
NTD5pp_num1,0.0,-81.70714264289745
EX_h2o2_e,0.0,270.96860585174323
EX_ump_e,0.0,3887.8403069305336
EX_pydam_e,0.0,-2.0
CRNabcpp,0.0,137.40515830660655
CRNDabcpp,0.0,137.40515830660655
DNTPPA_num1,0.0,-117.7368999349751
NTD6pp_num1,0.0,-295.94024987936336
NTD7pp_num1,0.0,-94.6729140016123
CTBTabcpp,0.0,133.40515830660655
NTD9pp_num1,0.0,-85.97798745748605
NH4tex_num1,3.7567979734511336,-2.0
PEAMNOpp,0.0,315.7448571687055
GAL1PPpp,0.0,-162.22213603724072
NTPP9,0.0,-18.787993914337
NTPP10,0.0,-145.25368159876803
NTPP11,0.0,-379.31111483475
H2O2tex_num1,0.0,2.0
ARGDCpp,0.0,7456.013874779087
URIH_num1,0.0,1995.8544437313308
ALLPI,0.0,-148.59470021575441
ALLK,0.0,-129.59863119964032
ALLULPE,0.0,-82.50464379784623
ADEtex_num1,0.0,-2.0
ADNtex,0.0,-2.0
NADPHQR2,0.0,136.9301241308586
NADPHQR3,0.0,303.3380325103154
NADPHQR4,0.0,497.55337747412887
GLBRAN2,0.0,-35.37615460077609
ASR,0.0,1013.6407723094435
ASO3tex_num1,0.0,0.0
AGMtex_num1,0.0,-2.0
ALAtex_num1,0.0,2.0
BALAtex_num1,0.0,-2.0
DALAtex_num1,0.0,-2.0
MANGLYCtex_num1,0.0,-2.0
EX_frulys_e,0.0,4073.200024335112
AMPtex_num1,0.0,-2.0
METOX1s,0.0,1086.315661109079
XTSNH,0.0,1575.9843443701366
METOX2s,0.0,944.4572503744938
FRUURt2rpp,0.0,-2.0
FRUURtex_num1,0.0,-2.0
ARBtex_num1,0.0,-2.0
ARGtex_num1,0.0,-2.0
INSH,0.08460793047783938,-80.9529553805587
ASCBtex_num1,0.0,-2.0
FACOAL100t2pp_num1,0.0,12.068510234275436
RIBabcpp_num1,0.0,135.4115243447995
ECAtpp,0.0,-47.33153899747413
O16AT,0.0,-83.64049259910826
O16GALFT,0.0,-151.84251054451673
O16GLCT2,0.0,-1.9999999999968452
O16AUNDtpp,0.0,-72.24911111081019
O16AP1pp,0.0,1070405.9484873042
GPDDA3pp,0.0,-196.86246386223877
GPDDA4pp,0.0,1202.7380518589969
GPDDA2pp,0.0,2445.0507002284007
FACOAL120t2pp_num1,0.0,1743.0747082530647
GLYCAt2rpp_num1,0.0,2.0
GLYCAtex_num1,0.0,-2.0
FACOAL140t2pp_num1,0.0,-347.70731405085485
EX_enlipa_e,0.0,0.0
BUTtex_num1,0.0,-2.0
EX_hacolipa_e,0.0,0.0
AGM4PCP,0.0,-65.28906018663298
4PCP,0.0,7.911680017769754
FE3HOXtonex,0.0,-2.0
CU2abcpp,0.0,177.2932301101336
COBALT2abcpp,0.0,177.2932301101336
NI2abcpp,0.0,177.2932301101336
MG2uabcpp,0.0,253.06937371718772
4PCPpp,0.0,-43.92004057547183
HCYSMT2,0.0,-306.7380585233368
FALDH2,0.0,-3.024582528569283
CHLtex_num1,0.0,2.0
GLYBabcpp_num1,0.0,217.18130191366066
GLYC3Pt6pp,0.0,550.7746347817151
MMETtex_num1,0.0,-2.0
FE3tex_num1,0.0,-2.0
MG2tex_num1,0.0030176369369285462,-2.0
Zn2tex_num1,0.00011861835106543334,-2.0
MMETt2pp,0.0,-2.000000000000938
CD2tex_num1,0.0,0.0
GLYCLTt4pp,0.0,-2.0
GLYCtpp_num1,0.0,-2.0
H2Otpp_num1,0.0,2.0
GLNabcpp,0.0,-2.0000000000000284
CO2tex_num1,0.0,2.0
